instance_idx,has_recourse,age_group,subgroup
4030,0,overall,male
3941,0,overall,male
2055,0,overall,male
4034,1,overall,male
3960,0,overall,male
3583,1,overall,male
4051,1,overall,male
2309,0,overall,male
900,0,overall,male
1673,1,overall,male
3096,0,overall,male
804,0,overall,male
4476,0,overall,male
3587,1,overall,male
321,1,overall,male
3469,0,overall,male
4561,0,overall,male
4170,0,overall,male
1863,1,overall,male
3874,0,overall,male
4564,1,overall,male
4677,0,overall,male
3801,0,overall,male
4062,0,overall,male
340,1,overall,male
4094,1,overall,male
2778,1,overall,male
4068,0,overall,male
5136,1,overall,male
2115,1,overall,male
5297,1,overall,male
619,1,overall,male
106,1,overall,male
153,0,overall,male
1544,0,overall,male
104,0,overall,male
5189,0,overall,male
2475,1,overall,male
2716,0,overall,male
2780,1,overall,male
271,0,overall,male
1147,0,overall,male
5171,0,overall,male
1294,1,overall,male
1409,1,overall,male
2014,0,overall,male
4359,1,overall,male
1482,1,overall,male
969,1,overall,male
3217,1,overall,male
2425,1,overall,male
2000,0,overall,male
4875,0,overall,male
4487,1,overall,male
2108,1,overall,male
1744,1,overall,male
4775,1,overall,male
4888,1,overall,male
538,0,overall,male
161,0,overall,male
2027,0,overall,male
1012,0,overall,male
165,1,overall,male
1568,1,overall,male
5355,0,overall,male
859,1,overall,male
3802,0,overall,male
2317,1,overall,male
4951,0,overall,male
2751,0,overall,male
332,0,overall,male
4808,0,overall,male
4228,0,overall,male
1269,0,overall,male
1740,0,overall,male
1116,0,overall,male
3939,0,overall,male
3882,1,overall,male
5138,0,overall,male
115,1,overall,male
4897,1,overall,male
3475,0,overall,male
2210,0,overall,male
3259,1,overall,male
2149,0,overall,male
3705,0,overall,male
2803,1,overall,male
4531,1,overall,male
645,0,overall,male
3869,1,overall,male
1860,1,overall,male
766,0,overall,male
4035,1,overall,male
5328,1,overall,male
3206,0,overall,male
4394,0,overall,male
3777,0,overall,male
3566,1,overall,male
1569,1,overall,male
2932,1,overall,male
664,0,overall,male
2088,1,overall,male
3147,0,overall,male
3984,0,overall,male
4926,1,overall,male
4683,1,overall,male
2407,0,overall,male
473,0,overall,male
4911,0,overall,male
2427,1,overall,male
896,1,overall,male
1620,1,overall,male
193,0,overall,male
1950,1,overall,male
4264,0,overall,male
2023,1,overall,male
238,1,overall,male
775,1,overall,male
1915,1,overall,male
2335,0,overall,male
643,0,overall,male
4338,0,overall,male
1523,1,overall,male
4277,1,overall,male
3981,0,overall,male
2638,1,overall,male
4507,1,overall,male
1398,0,overall,male
5283,1,overall,male
2885,1,overall,male
453,1,overall,male
5098,1,overall,male
5139,1,overall,male
2526,0,overall,male
5365,1,overall,male
5436,0,overall,male
4297,0,overall,male
2347,1,overall,male
4557,1,overall,male
5024,1,overall,male
39,1,overall,male
5155,1,overall,male
3042,1,overall,male
1488,0,overall,male
1776,0,overall,male
2860,0,overall,male
2212,0,overall,male
3050,1,overall,male
169,0,overall,male
2696,0,overall,male
3636,1,overall,male
