instance_idx,has_recourse,age_group,subgroup
1964,1,overall,female
1171,1,overall,female
3047,1,overall,female
2183,1,overall,female
7313,1,overall,female
2785,1,overall,female
2249,1,overall,female
7897,1,overall,female
4080,0,overall,female
647,0,overall,female
5713,1,overall,female
5304,1,overall,female
1063,0,overall,female
3650,0,overall,female
1882,0,overall,female
7403,1,overall,female
4897,1,overall,female
3002,1,overall,female
1966,0,overall,female
7552,1,overall,female
376,1,overall,female
3045,1,overall,female
3977,0,overall,female
2300,0,overall,female
7909,1,overall,female
999,1,overall,female
7975,1,overall,female
6643,0,overall,female
3048,0,overall,female
7421,1,overall,female
1307,0,overall,female
5707,0,overall,female
2279,1,overall,female
6357,1,overall,female
7489,1,overall,female
620,0,overall,female
6058,0,overall,female
1835,1,overall,female
918,0,overall,female
743,0,overall,female
6425,1,overall,female
4014,0,overall,female
2103,1,overall,female
3971,0,overall,female
1321,0,overall,female
2906,0,overall,female
2092,0,overall,female
333,1,overall,female
3428,0,overall,female
5928,0,overall,female
1739,1,overall,female
1513,0,overall,female
2469,1,overall,female
6065,1,overall,female
7763,1,overall,female
7056,0,overall,female
3596,1,overall,female
3594,0,overall,female
361,0,overall,female
5742,0,overall,female
3839,1,overall,female
4244,1,overall,female
2269,0,overall,female
7470,1,overall,female
2873,1,overall,female
6785,1,overall,female
3847,0,overall,female
6178,1,overall,female
8038,0,overall,female
703,1,overall,female
712,1,overall,female
5924,0,overall,female
759,0,overall,female
392,0,overall,female
225,0,overall,female
4433,0,overall,female
5866,1,overall,female
2580,0,overall,female
2113,0,overall,female
6555,1,overall,female
1367,0,overall,female
2508,0,overall,female
3984,0,overall,female
1373,1,overall,female
3565,0,overall,female
5040,1,overall,female
1270,1,overall,female
1596,1,overall,female
2006,0,overall,female
1924,1,overall,female
6608,0,overall,female
7285,1,overall,female
1313,0,overall,female
3314,1,overall,female
7807,0,overall,female
651,1,overall,female
5685,1,overall,female
2333,0,overall,female
3939,1,overall,female
1191,1,overall,female
5545,1,overall,female
958,1,overall,female
7951,0,overall,female
7631,0,overall,female
2939,1,overall,female
1557,1,overall,female
7318,0,overall,female
7566,0,overall,female
3803,0,overall,female
671,1,overall,female
1729,1,overall,female
7822,1,overall,female
4827,0,overall,female
4540,1,overall,female
6879,1,overall,female
2787,1,overall,female
1993,1,overall,female
2854,1,overall,female
2238,0,overall,female
6908,0,overall,female
7228,1,overall,female
1934,1,overall,female
3485,1,overall,female
6285,0,overall,female
7703,1,overall,female
3664,1,overall,female
4403,0,overall,female
2568,0,overall,female
4936,1,overall,female
2852,0,overall,female
3661,0,overall,female
5645,1,overall,female
7161,0,overall,female
5636,0,overall,female
7848,1,overall,female
1047,0,overall,female
3755,1,overall,female
780,1,overall,female
2721,0,overall,female
6427,1,overall,female
3445,1,overall,female
2248,0,overall,female
6525,1,overall,female
7152,0,overall,female
3816,0,overall,female
4054,0,overall,female
7429,0,overall,female
6149,1,overall,female
1259,0,overall,female
1268,1,overall,female
5896,0,overall,female
3343,0,overall,female
1116,0,overall,female
7602,1,overall,female
4362,1,overall,female
6071,0,overall,female
4979,0,overall,female
3952,1,overall,female
7833,0,overall,female
3019,1,overall,female
2545,1,overall,female
5531,0,overall,female
6292,1,overall,female
6053,0,overall,female
3969,0,overall,female
1508,0,overall,female
7276,1,overall,female
4443,1,overall,female
5763,0,overall,female
5760,0,overall,female
3422,0,overall,female
7377,1,overall,female
7817,1,overall,female
6770,0,overall,female
2257,0,overall,female
8037,1,overall,female
2563,0,overall,female
1220,0,overall,female
1864,0,overall,female
731,0,overall,female
4340,0,overall,female
377,1,overall,female
5258,0,overall,female
534,1,overall,female
5371,0,overall,female
761,0,overall,female
4996,1,overall,female
3945,0,overall,female
7731,1,overall,female
2336,0,overall,female
1858,0,overall,female
