instance_idx,has_recourse,age_group,subgroup
14086,0,overall,total
6273,1,overall,total
2654,1,overall,total
12370,1,overall,total
1938,1,overall,total
4622,1,overall,total
583,1,overall,total
4395,0,overall,total
9625,0,overall,total
44,0,overall,total
11224,0,overall,total
498,0,overall,total
5673,1,overall,total
11735,0,overall,total
157,0,overall,total
11485,0,overall,total
6392,1,overall,total
5071,1,overall,total
1514,0,overall,total
5760,1,overall,total
10908,1,overall,total
14231,1,overall,total
10508,1,overall,total
3286,0,overall,total
13824,1,overall,total
6095,0,overall,total
5445,0,overall,total
1484,0,overall,total
824,0,overall,total
2660,0,overall,total
11066,0,overall,total
8152,1,overall,total
12674,0,overall,total
12040,1,overall,total
4156,1,overall,total
401,0,overall,total
1717,0,overall,total
1948,0,overall,total
4290,0,overall,total
12056,1,overall,total
1048,0,overall,total
1580,0,overall,total
10033,1,overall,total
7014,0,overall,total
13147,0,overall,total
13968,0,overall,total
4966,1,overall,total
6490,0,overall,total
10521,1,overall,total
3434,0,overall,total
10595,1,overall,total
387,1,overall,total
2784,1,overall,total
7447,0,overall,total
8456,1,overall,total
2903,0,overall,total
5408,0,overall,total
707,0,overall,total
7665,0,overall,total
7363,1,overall,total
11520,0,overall,total
2349,0,overall,total
4172,0,overall,total
1623,1,overall,total
1057,1,overall,total
5311,1,overall,total
8009,0,overall,total
8160,0,overall,total
5094,0,overall,total
2647,1,overall,total
13177,1,overall,total
5266,0,overall,total
4398,0,overall,total
5330,0,overall,total
726,1,overall,total
8806,0,overall,total
14338,0,overall,total
3844,1,overall,total
4743,0,overall,total
13335,0,overall,total
4376,0,overall,total
8539,1,overall,total
11844,1,overall,total
7242,0,overall,total
6515,1,overall,total
4319,0,overall,total
916,0,overall,total
2996,1,overall,total
12463,0,overall,total
2229,1,overall,total
5607,1,overall,total
5646,0,overall,total
3646,1,overall,total
7306,0,overall,total
599,1,overall,total
2002,1,overall,total
11382,1,overall,total
5804,0,overall,total
13582,1,overall,total
5312,0,overall,total
112,0,overall,total
8919,0,overall,total
5783,1,overall,total
712,0,overall,total
1402,0,overall,total
11762,1,overall,total
6356,1,overall,total
11443,1,overall,total
2075,0,overall,total
2863,0,overall,total
2314,0,overall,total
4124,0,overall,total
8117,1,overall,total
1178,0,overall,total
8459,1,overall,total
4644,1,overall,total
3298,0,overall,total
4095,0,overall,total
2673,0,overall,total
1385,1,overall,total
13607,1,overall,total
867,0,overall,total
97,1,overall,total
3007,0,overall,total
4038,1,overall,total
4308,0,overall,total
6225,1,overall,total
10316,0,overall,total
3585,0,overall,total
46,1,overall,total
9648,0,overall,total
8497,1,overall,total
7659,1,overall,total
5368,0,overall,total
1268,1,overall,total
445,0,overall,total
5270,1,overall,total
1964,0,overall,total
9453,0,overall,total
126,0,overall,total
1515,0,overall,total
4777,1,overall,total
8628,0,overall,total
11331,1,overall,total
7978,0,overall,total
234,1,overall,total
11604,1,overall,total
11369,0,overall,total
11228,1,overall,total
1258,1,overall,total
13773,1,overall,total
7285,1,overall,total
3263,1,overall,total
6803,0,overall,total
13159,0,overall,total
10460,0,overall,total
6743,0,overall,total
9879,0,overall,total
2254,1,overall,total
5313,0,overall,total
4375,0,overall,total
7384,0,overall,total
5269,1,overall,total
2780,0,overall,total
9115,1,overall,total
10305,1,overall,total
6898,0,overall,total
13870,0,overall,total
7855,0,overall,total
2180,1,overall,total
9400,1,overall,total
1164,0,overall,total
5384,0,overall,total
10689,0,overall,total
7171,0,overall,total
2684,0,overall,total
2351,1,overall,total
10902,1,overall,total
5538,0,overall,total
13279,0,overall,total
865,0,overall,total
13627,1,overall,total
714,1,overall,total
5984,1,overall,total
8804,0,overall,total
653,0,overall,total
9908,0,overall,total
6457,1,overall,total
2891,0,overall,total
13343,0,overall,total
5432,1,overall,total
2158,0,overall,total
7385,0,overall,total
3680,0,overall,total
9546,0,overall,total
5884,0,overall,total
7382,1,overall,total
803,0,overall,total
3632,1,overall,total
5449,1,overall,total
2062,1,overall,total
11421,1,overall,total
2711,0,overall,total
10090,1,overall,total
3590,0,overall,total
11039,1,overall,total
9497,0,overall,total
11993,1,overall,total
6131,0,overall,total
5865,0,overall,total
5429,0,overall,total
2840,0,overall,total
3499,0,overall,total
8393,1,overall,total
5371,0,overall,total
5454,1,overall,total
5595,0,overall,total
4323,1,overall,total
5802,0,overall,total
3829,0,overall,total
290,0,overall,total
11691,0,overall,total
8916,0,overall,total
1593,0,overall,total
4053,0,overall,total
11827,0,overall,total
7550,0,overall,total
3108,1,overall,total
2900,1,overall,total
920,0,overall,total
5086,1,overall,total
8948,0,overall,total
12216,0,overall,total
4321,1,overall,total
5509,0,overall,total
2217,0,overall,total
13562,0,overall,total
8799,1,overall,total
5277,0,overall,total
5725,0,overall,total
7088,1,overall,total
13029,0,overall,total
2282,0,overall,total
5268,0,overall,total
2639,1,overall,total
3991,1,overall,total
632,0,overall,total
6033,0,overall,total
3012,0,overall,total
2622,0,overall,total
12146,1,overall,total
11906,1,overall,total
5937,1,overall,total
8901,0,overall,total
7175,1,overall,total
10619,1,overall,total
13548,1,overall,total
3682,1,overall,total
2800,0,overall,total
8131,1,overall,total
14072,1,overall,total
13218,0,overall,total
3762,1,overall,total
8907,1,overall,total
1179,1,overall,total
9422,1,overall,total
2874,0,overall,total
11351,0,overall,total
4134,1,overall,total
7755,0,overall,total
7962,1,overall,total
2130,1,overall,total
12466,1,overall,total
9403,1,overall,total
10526,1,overall,total
1594,0,overall,total
710,0,overall,total
8967,0,overall,total
4737,0,overall,total
5245,0,overall,total
3055,1,overall,total
4293,0,overall,total
11854,1,overall,total
10758,0,overall,total
4494,0,overall,total
10435,1,overall,total
11610,1,overall,total
10793,1,overall,total
3184,0,overall,total
2139,1,overall,total
14343,0,overall,total
560,1,overall,total
892,0,overall,total
9127,0,overall,total
1141,0,overall,total
807,0,overall,total
7193,1,overall,total
1461,1,overall,total
11399,0,overall,total
4225,0,overall,total
2025,0,overall,total
12442,0,overall,total
5777,1,overall,total
5514,0,overall,total
3557,0,overall,total
2257,0,overall,total
4249,0,overall,total
13543,1,overall,total
14327,0,overall,total
2074,0,overall,total
1976,0,overall,total
407,0,overall,total
1568,0,overall,total
5867,0,overall,total
13580,1,overall,total
11880,1,overall,total
10203,1,overall,total
5416,0,overall,total
1990,0,overall,total
5870,0,overall,total
3016,0,overall,total
2354,0,overall,total
1106,0,overall,total
11338,1,overall,total
12607,0,overall,total
3399,0,overall,total
11380,0,overall,total
3527,0,overall,total
1407,1,overall,total
5682,0,overall,total
11070,0,overall,total
6715,1,overall,total
13887,0,overall,total
11397,0,overall,total
2050,0,overall,total
6597,1,overall,total
3022,1,overall,total
12599,0,overall,total
9517,0,overall,total
4738,0,overall,total
11567,0,overall,total
10783,1,overall,total
3981,0,overall,total
4956,0,overall,total
2538,0,overall,total
3890,1,overall,total
7501,0,overall,total
12150,1,overall,total
42,1,overall,total
12726,0,overall,total
2194,1,overall,total
696,1,overall,total
3759,0,overall,total
9341,1,overall,total
14214,0,overall,total
1978,1,overall,total
10100,0,overall,total
3151,1,overall,total
2794,1,overall,total
4238,1,overall,total
12446,1,overall,total
3905,0,overall,total
3342,1,overall,total
6876,0,overall,total
2304,0,overall,total
2659,1,overall,total
10731,0,overall,total
13485,1,overall,total
11459,0,overall,total
5387,1,overall,total
3935,1,overall,total
13986,0,overall,total
5562,1,overall,total
2948,0,overall,total
8436,0,overall,total
6442,1,overall,total
1997,0,overall,total
9970,0,overall,total
2418,0,overall,total
3518,0,overall,total
13820,0,overall,total
7009,1,overall,total
1357,0,overall,total
1190,1,overall,total
7406,1,overall,total
4317,0,overall,total
11881,0,overall,total
8583,0,overall,total
2914,0,overall,total
2653,0,overall,total
8618,0,overall,total
25,1,overall,total
13635,0,overall,total
5875,0,overall,total
3720,1,overall,total
9789,0,overall,total
9008,0,overall,total
4473,0,overall,total
1137,0,overall,total
1479,0,overall,total
2045,0,overall,total
2551,1,overall,total
1376,0,overall,total
